0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,4,3,1,0,0,1,5*,7,3.50,46.67,2,3
Bangladesh,2,1,1,0,0,0,5*,5,,55.56,1,1
England and Wales,2,0,0,0,0,0,0,0,,,1,0
India,21,13,4,0,0,1,33*,191,21.22,74.61,10,11
United Arab Emirates,7,6,3,0,0,0,33*,87,29.00,72.50,1,0
,,,,,,,,,,,,
