0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Brisbane Cricket Ground,2.4,0,12,1,0,1/12,12.00,16.00,4.50
Eden Gardens,10.0,0,77,1,0,1/77,77.00,60.00,7.70
Hagley Oval,6.0,0,49,1,0,1/49,49.00,36.00,8.17
JSCA International Stadium Complex,7.0,0,45,0,0,0/45,,,6.43
Kennington Oval,18.0,1,120,3,0,2/80,40.00,36.00,6.67
Mahinda Rajapaksha International Cricket Stadium,7.0,0,38,2,0,2/38,19.00,21.00,5.43
Queen's Park Oval,23.4,2,123,5,0,3/46,24.60,28.40,5.20
R Premadasa Stadium,21.0,0,109,3,0,2/45,36.33,42.00,5.19
Sophia Gardens,8.0,0,45,2,0,2/45,22.50,24.00,5.63
The Village,7.0,0,34,1,0,1/34,34.00,42.00,4.86
Westpac Stadium,9.0,1,34,2,0,2/34,17.00,27.00,3.78
Overall (11),119.2,4,686,21,0,3/46,32.67,34.10,5.75
