0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arbab Niaz Stadium,17.0,0,68,0,0,0/31,,,4.00
Edgbaston,11.0,0,47,2,0,2/47,23.50,33.00,4.27
Gaddafi Stadium,19.0,1,97,1,0,1/18,97.00,114.00,5.11
Ibn-e-Qasim Bagh Stadium,5.0,0,21,1,0,1/21,21.00,30.00,4.20
Jinnah Stadium (Gujwranwala),5.3,1,34,1,0,1/34,34.00,33.00,6.18
Jinnah Stadium (Sialkot),8.0,0,46,3,0,3/46,15.33,16.00,5.75
McLean Park,10.0,0,61,0,0,0/61,,,6.10
National Stadium (Karachi),16.0,1,104,2,0,1/47,52.00,48.00,6.50
Niaz Stadium,4.0,0,26,2,0,2/26,13.00,12.00,6.50
Pindi Club Ground,6.0,0,44,0,0,0/44,,,7.33
Sharjah Cricket Stadium,17.0,0,78,3,0,2/27,26.00,34.00,4.59
Sinhalese Sports Club Ground,8.0,0,47,4,1,4/47,11.75,12.00,5.88
Trent Bridge,11.0,1,31,2,0,2/31,15.50,33.00,2.82
WACA Ground,9.2,0,56,0,0,0/56,,,6.00
Overall (14),146.5,4,760,21,1,4/47,36.19,41.95,5.18
