0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,8.0,1,18,2,0,2/18,9.00,24.00,2.25
Australia,47.3,3,295,13,1,4/44,22.69,21.92,6.21
Bangladesh,34.0,3,165,7,1,4/40,23.57,29.14,4.85
England,27.0,1,177,4,0,2/59,44.25,40.50,6.56
India,45.3,0,248,4,0,2/42,62.00,68.25,5.45
Ireland,4.0,0,22,0,0,0/22,,,5.50
New Zealand,34.3,1,210,5,0,2/12,42.00,41.40,6.09
Pakistan,46.2,2,244,9,1,4/22,27.11,30.89,5.27
Sri Lanka,81.2,1,494,16,0,3/45,30.88,30.50,6.07
Zimbabwe,18.0,3,63,5,0,2/22,12.60,21.60,3.50
Overall (10),346.1,15,1936,65,3,4/22,29.78,31.95,5.59
