0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Amini Park,20.0,0,63,2,0,2/19,31.50,60.00,3.15
Dubai International Cricket Stadium,20.0,0,70,2,0,2/35,35.00,60.00,3.50
Harare Sports Club,20.0,1,77,1,0,1/41,77.00,120.00,3.85
ICC Global Cricket Academy,17.0,1,88,2,0,2/34,44.00,51.00,5.18
Mission Road,29.0,1,143,6,0,3/58,23.83,29.00,4.93
Old Hararians Sports Club,10.0,1,47,0,0,0/15,,,4.70
Sheikh Zayed Stadium,26.0,0,111,2,0,1/32,55.50,78.00,4.27
Tony Ireland Stadium,17.0,2,76,3,0,2/43,25.33,34.00,4.47
Overall (8),159.0,6,675,18,0,3/58,37.50,53.00,4.25
