0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,90.0,4,400,11,0,3/58,36.36,49.09,4.44
Second,69.0,2,275,7,0,2/35,39.29,59.14,3.99
Overall,159.0,6,675,18,0,3/58,37.50,53.00,4.25
