0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,46.0,3,242,2,0,1/36,121.00,138.00,5.26
Second,96.0,11,359,17,0,3/20,21.12,33.88,3.74
Overall,142.0,14,601,19,0,3/20,31.63,44.84,4.23
