0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,1,37,2,0,2/37,18.50,30.00,3.70
Bellerive Oval,9.0,1,41,2,0,2/41,20.50,27.00,4.56
Etihad Stadium,15.0,0,103,4,0,2/21,25.75,22.50,6.87
Harare Sports Club,8.0,0,50,2,0,2/50,25.00,24.00,6.25
Queens Sports Club,9.0,0,59,1,0,1/59,59.00,54.00,6.56
Senwes Park,8.0,0,43,0,0,0/43,,,5.38
Sydney Cricket Ground,10.0,0,76,1,0,1/76,76.00,60.00,7.60
WACA Ground,8.4,0,66,1,0,1/66,66.00,52.00,7.62
Wanderers Stadium,10.0,0,76,0,0,0/76,,,7.60
Overall (9),87.4,2,551,13,0,2/21,42.38,40.46,6.29
