0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,20/01/2006,Australia,Etihad Stadium,c †B J Haddin b G B Hogg,0,6,0.00,,0,0.00,0.00
2,24/01/2006,Sri Lanka,Adelaide Oval,c R P Arnold b M Muralitharan,0,1,0.00,,0,0.00,0.00
3,31/01/2006,Sri Lanka,WACA Ground,did not bat,-,-,-,,0,0.00,0.00
4,03/02/2006,Australia,Etihad Stadium,not out,8*,14,57.14,,8,4.00,38.10
5,05/02/2006,Australia,Sydney Cricket Ground,not out,37*,16,231.25,,45,22.50,121.62
6,07/02/2006,Sri Lanka,Bellerive Oval,b M Muralitharan,0,2,0.00,,45,15.00,115.38
7,12/03/2006,Australia,Wanderers Stadium,c R T Ponting b N W Bracken,35,18,194.44,,80,20.00,140.35
8,20/09/2006,Zimbabwe,Senwes Park,b E C Rainsford,5,6,83.33,,85,17.00,134.92
9,22/08/2007,Zimbabwe,Queens Sports Club,did not bat,-,-,-,,85,17.00,134.92
10,26/08/2007,Zimbabwe,Harare Sports Club,c S C Williams b E Chigumbura,4,7,57.14,,89,14.83,127.14
No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,,
