0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,20/01/2006,Australia,Etihad Stadium,0,0,0.00,2/21,2,10.50,,0,,,,27 years 102 days
2.0,24/01/2006,Sri Lanka,Adelaide Oval,0,0,0.00,2/37,4,14.50,1,1,,,,27 years 106 days
3.0,31/01/2006,Sri Lanka,WACA Ground,-,0,0.00,1/66,5,24.80,,1,,,,27 years 113 days
4.0,03/02/2006,Australia,Etihad Stadium,8*,8,4.00,2/82,7,29.43,1,2,,,,27 years 116 days
5.0,05/02/2006,Australia,Sydney Cricket Ground,37*,45,22.50,1/76,8,35.25,,2,,,,27 years 118 days
6.0,07/02/2006,Sri Lanka,Bellerive Oval,0,45,15.00,2/41,10,32.30,,2,,,,27 years 120 days
7.0,12/03/2006,Australia,Wanderers Stadium,35,80,20.00,0/76,10,39.90,,2,,,,27 years 153 days
8.0,20/09/2006,Zimbabwe,Senwes Park,5,85,17.00,0/43,10,44.20,,2,,,,27 years 345 days
9.0,22/08/2007,Zimbabwe,Queens Sports Club,-,85,17.00,1/59,11,45.55,,2,,,,28 years 316 days
10.0,26/08/2007,Zimbabwe,Harare Sports Club,4,89,14.83,2/50,13,42.38,1,3,,,,28 years 320 days
