0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,18.0,2,67,2,0,1/29,33.50,54.00,3.72
AMI Stadium,47.0,8,183,5,0,2/31,36.60,56.40,3.89
Arbab Niaz Stadium,3.0,0,16,0,0,0/16,,,5.33
Barabati Stadium,7.3,0,33,2,0,2/33,16.50,22.50,4.40
Basin Reserve,40.0,1,159,5,0,2/37,31.80,48.00,3.98
Bellerive Oval,10.0,0,29,1,0,1/29,29.00,60.00,2.90
Brisbane Cricket Ground,10.0,0,40,0,0,0/40,,,4.00
Bulawayo Athletic Club,8.0,0,45,2,0,2/45,22.50,24.00,5.63
Carisbrook,47.0,4,208,6,0,3/39,34.67,47.00,4.43
Eden Gardens,10.0,1,45,1,0,1/45,45.00,60.00,4.50
Eden Park,84.2,10,327,15,1,4/27,21.80,33.73,3.88
Gaddafi Stadium,7.0,0,34,1,0,1/34,34.00,42.00,4.86
Harare Sports Club,9.0,0,61,1,0,1/61,61.00,54.00,6.78
Indira Priyadarshini Stadium,10.0,0,37,2,0,2/37,18.50,30.00,3.70
Jinnah Stadium (Sialkot),8.0,1,32,0,0,0/32,,,4.00
Lal Bahadur Shastri Stadium,10.0,2,36,2,0,2/36,18.00,30.00,3.60
M Chinnaswamy Stadium,9.0,0,59,1,0,1/59,59.00,54.00,6.56
McLean Park,23.0,0,94,3,0,2/39,31.33,46.00,4.09
Melbourne Cricket Ground,30.0,5,128,3,0,2/36,42.67,60.00,4.27
Nehru Stadium (Indore),11.0,1,64,0,0,0/30,,,5.82
Old Trafford,11.0,1,46,0,0,0/46,,,4.18
R Premadasa Stadium,9.0,2,15,3,0,3/15,5.00,18.00,1.67
Sector 16 Stadium,8.0,0,46,2,0,2/46,23.00,24.00,5.75
Seddon Park,20.0,3,57,4,0,3/37,14.25,30.00,2.85
Sharjah Cricket Stadium,38.0,3,144,6,0,3/37,24.00,38.00,3.79
Sydney Cricket Ground,34.0,2,166,4,0,2/51,41.50,51.00,4.88
Vidarbha Cricket Association Ground,10.0,0,50,1,0,1/50,50.00,60.00,5.00
WACA Ground,10.0,1,26,2,0,2/26,13.00,30.00,2.60
Overall (28),541.5,47,2247,74,1,4/27,30.36,43.93,4.15
