0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangabandhu National Stadium,26.0,5,98,4,0,3/46,24.50,39.00,3.77
Boland Park,6.0,0,30,1,0,1/30,30.00,36.00,5.00
Gaddafi Stadium,4.0,1,23,0,0,0/23,,,5.75
National Stadium (Karachi),5.0,0,36,0,0,0/36,,,7.20
Newlands,2.0,0,24,0,0,0/24,,,12.00
Queen's Park Oval,3.0,0,24,0,0,0/24,,,8.00
Rangiri Dambulla International Stadium,4.0,0,14,0,0,0/14,,,3.50
Sharjah Cricket Stadium,30.0,0,136,1,0,1/33,136.00,180.00,4.53
Overall (8),80.0,6,385,6,0,3/46,64.17,80.00,4.81
