0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,24/06/2008,Bangladesh,Gaddafi Stadium,c Tamim Iqbal b Mashrafe Mortaza,10,10,100.00,,10,10.00,100.00
2,01/02/2014,Scotland,Bert Sutcliffe Oval,c F R J Coleman b S M Sharif,1,9,11.11,,11,5.50,57.89
3,28/11/2014,Afghanistan,ICC Global Cricket Academy,did not bat,-,-,-,,11,5.50,57.89
4,19/02/2015,Zimbabwe,Saxton Oval,not out,25*,19,131.58,,36,18.00,94.74
5,25/02/2015,Ireland,Brisbane Cricket Ground,c E C Joyce b M C Sorensen,42,35,120.00,,78,26.00,106.85
6,28/02/2015,India,WACA Ground,c S K Raina b R A Jadeja,2,5,40.00,,80,20.00,102.56
7,04/03/2015,Pakistan,McLean Park,c Sohail Khan b Wahab Riaz,40,33,121.21,,120,24.00,108.11
8,11/03/2015,South Africa,Westpac Stadium,c sub b A B de Villiers,5,4,125.00,,125,20.83,108.70
9,15/03/2015,West Indies,McLean Park,b A D Russell,56,99,56.57,,181,25.86,84.58
10,14/08/2016,Scotland,Grange Cricket Club,c P L Mommsen b A C Evans,32,19,168.42,,213,26.63,91.42
11,16/08/2016,Scotland,Grange Cricket Club,c R D Berrington b C D de Lange,0,1,0.00,,213,23.67,91.03
12,26/01/2017,Hong Kong,Dubai International Cricket Stadium,did not bat,-,-,-,,213,23.67,91.03
13,02/03/2017,Ireland,ICC Global Cricket Academy,b C A Young,23,20,115.00,,236,23.60,92.91
14,04/03/2017,Ireland,ICC Global Cricket Academy,b J Mulder,1,5,20.00,,237,21.55,91.51
15,04/04/2017,Papua New Guinea,Sheikh Zayed Stadium,b A Vala,2,8,25.00,,239,19.92,89.51
No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,,
