0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,24/06/2008,Bangladesh,Gaddafi Stadium,10,10,10.00,0/24,0,,,0,,,,27 years 354 days
2.0,01/02/2014,Scotland,Bert Sutcliffe Oval,1,11,5.50,1/53,1,77.00,,0,,,,33 years 210 days
3.0,28/11/2014,Afghanistan,ICC Global Cricket Academy,-,11,5.50,1/48,2,62.50,1,1,,,,34 years 145 days
4.0,19/02/2015,Zimbabwe,Saxton Oval,25*,36,18.00,1/49,3,58.00,,1,,,,34 years 228 days
5.0,25/02/2015,Ireland,Brisbane Cricket Ground,42,78,26.00,3/60,6,39.00,1,2,,,,34 years 234 days
6.0,28/02/2015,India,WACA Ground,2,80,20.00,0/12,6,41.00,,2,,,,34 years 237 days
7.0,04/03/2015,Pakistan,McLean Park,40,120,24.00,0/76,6,53.67,,2,,,,34 years 241 days
8.0,11/03/2015,South Africa,Westpac Stadium,5,125,20.83,1/87,7,58.43,1,3,,,,34 years 248 days
9.0,15/03/2015,West Indies,McLean Park,56,181,25.86,2/29,9,48.67,1,4,,,,34 years 252 days
10.0,14/08/2016,Scotland,Grange Cricket Club,32,213,26.63,0/59,9,55.22,1,5,,,,36 years 40 days
11.0,16/08/2016,Scotland,Grange Cricket Club,0,213,23.67,0/23,9,57.78,1,6,,,,36 years 42 days
12.0,26/01/2017,Hong Kong,Dubai International Cricket Stadium,-,213,23.67,0/21,9,60.11,,6,,,,36 years 205 days
13.0,02/03/2017,Ireland,ICC Global Cricket Academy,23,236,23.60,0/29,9,63.33,1,7,,,,36 years 240 days
14.0,04/03/2017,Ireland,ICC Global Cricket Academy,1,237,21.55,0/18,9,65.33,,7,,,,36 years 242 days
15.0,04/04/2017,Papua New Guinea,Sheikh Zayed Stadium,2,239,19.92,0/20,9,67.56,1,8,,,,36 years 273 days
