0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,20.0,0,100,6,1,5/43,16.67,20.00,5.00
Bellerive Oval,16.0,0,97,2,0,1/43,48.50,48.00,6.06
Brisbane Cricket Ground,10.0,0,64,2,0,2/64,32.00,30.00,6.40
Castle Avenue,7.0,0,40,2,0,2/40,20.00,21.00,5.71
Eden Park,15.2,1,71,4,0,3/34,17.75,23.00,4.63
Kennington Oval,8.4,1,32,5,1,5/32,6.40,10.40,3.69
Lord's,8.0,1,38,1,0,1/38,38.00,48.00,4.75
McLean Park,10.0,1,57,1,0,1/57,57.00,60.00,5.70
Melbourne Cricket Ground,21.0,3,78,5,0,3/24,15.60,25.20,3.71
Old Trafford,10.0,0,59,1,0,1/59,59.00,60.00,5.90
Seddon Park,7.0,0,48,3,0,3/48,16.00,14.00,6.86
The Rose Bowl,9.0,2,42,3,0,3/42,14.00,18.00,4.67
WACA Ground,29.5,4,106,9,1,5/19,11.78,19.89,3.55
Overall (13),171.5,13,832,44,3,5/19,18.91,23.43,4.84
