0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Ireland,10.0,0,64,2,0,2/64,32.00,30.00,6.40
United Arab Emirates,8.1,1,59,1,0,1/59,59.00,49.00,7.22
Overall (2),18.1,1,123,3,0,2/64,41.00,36.33,6.77
