0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,49.0,0,273,9,0,3/50,30.33,32.67,5.57
Second,27.0,3,132,6,0,3/31,22.00,27.00,4.89
Overall,76.0,3,405,15,0,3/31,27.00,30.40,5.33
