0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,7,7,0,0,2,0,83,266,38.00,86.36,4,3
Australia,6,6,4,1,1,0,102*,239,119.50,91.22,1,0
Bermuda,2,0,0,0,0,0,0,0,,,1,0
Canada,1,0,0,0,0,0,0,0,,,0,2
England,12,12,1,0,4,0,89,485,44.09,95.10,9,2
India,22,21,3,1,3,0,117,628,34.89,76.03,24,3
Ireland,7,7,2,0,0,0,36,125,25.00,68.31,7,2
Netherlands,2,2,1,0,0,1,11*,11,11.00,84.62,1,1
New Zealand,26,25,3,0,3,3,90,581,26.41,68.03,17,3
Pakistan,14,14,2,1,3,1,106,442,36.83,91.89,13,2
Scotland,3,2,0,0,1,0,60,66,33.00,113.79,1,0
South Africa,11,9,1,1,2,0,110*,292,36.50,77.87,6,1
Sri Lanka,30,28,1,1,4,3,144,783,29.00,77.60,25,2
United Arab Emirates,1,1,0,0,0,0,16,16,16.00,145.45,1,0
West Indies,26,26,6,0,7,1,79,880,44.00,76.52,27,4
Zimbabwe,46,42,10,2,7,1,107,1286,40.19,76.64,44,19
Overall (16),216,202,34,7,37,10,144,6100,36.31,79.04,181,44
