0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Buffalo Park,1,1,0,0,0,0,38,38,38.00,131.03,0,0
Harare Sports Club,1,0,0,0,0,0,0,0,,,0,0
Kingsmead,1,1,0,0,0,0,22,22,22.00,104.76,0,0
M Chinnaswamy Stadium,1,1,0,0,0,0,2,2,2.00,16.67,0,0
Mangaung Oval,1,1,0,0,0,0,5,5,5.00,41.67,0,0
National Cricket Stadium (Grenada),1,0,0,0,0,0,0,0,,,0,0
Newlands,1,1,0,0,0,0,6,6,6.00,23.08,2,0
Queens Sports Club,1,1,0,0,0,1,0,0,0.00,,0,0
Sardar Patel Stadium,1,1,0,0,1,0,68,68,68.00,147.83,0,0
Sawai Mansingh Stadium,2,2,0,0,0,0,39,68,34.00,83.95,0,0
Senwes Park,1,1,0,0,1,0,88,88,88.00,125.71,0,0
St George's Park,1,1,0,0,0,1,0,0,0.00,,1,0
SuperSport Park,1,1,0,0,0,0,4,4,4.00,133.33,0,0
Overall (13),14,12,0,0,2,2,88,301,25.08,98.69,3,0
