0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,60.0,7,214,10,0,2/21,21.40,40.20,3.19
Second,63.0,9,198,5,0,2/28,39.60,80.80,2.94
Overall,123.0,16,412,15,0,2/21,27.47,53.73,3.07
