0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,54.3,1,313,6,0,2/37,52.17,54.50,5.74
Hong Kong,16.2,2,54,1,0,1/16,54.00,98.00,3.31
India,5.0,0,35,1,0,1/35,35.00,30.00,7.00
Ireland,52.2,2,317,11,0,3/40,28.82,28.55,6.06
Nepal,38.0,4,173,8,0,3/31,21.63,28.50,4.55
Pakistan,10.0,0,50,1,0,1/50,50.00,60.00,5.00
Papua New Guinea,24.5,0,146,7,1,5/28,20.86,21.29,5.88
Scotland,53.0,0,297,8,0,3/47,37.13,39.75,5.60
South Africa,10.0,0,63,3,0,3/63,21.00,20.00,6.30
West Indies,15.0,0,87,0,0,0/34,,,5.80
Zimbabwe,44.0,3,222,7,0,3/40,31.71,37.71,5.05
Overall (11),323.0,12,1757,53,1,5/28,33.15,36.57,5.44
