0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,26/07/2013,South Africa,Pallekele International Cricket Stadium,c A B de Villiers b F Behardien,1,5,20.00,,1,1.00,20.00
2,31/07/2013,South Africa,R Premadasa Stadium,did not bat,-,-,-,,1,1.00,20.00
3,22/02/2014,Bangladesh,Shere Bangla National Stadium,did not bat,-,-,-,,1,1.00,20.00
4,31/08/2016,Australia,Rangiri Dambulla International Stadium,c †M S Wade b A Zampa,7,16,43.75,,8,4.00,38.10
5,16/03/2019,South Africa,Newlands,c F du Plessis b Imran Tahir,31,37,83.78,,39,13.00,67.24
6,02/10/2019,Pakistan,National Stadium (Karachi),c Haris Sohail b Usman Shinwari,13,25,52.00,,52,13.00,62.65
No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,,
