0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Barabati Stadium,8.0,0,31,0,0,0/31,,,3.88
Barkatullah Khan Stadium,2.0,0,11,0,0,,,,5.50
Boland Park,6.0,0,25,0,0,0/25,,,4.17
Harare Sports Club,11.0,1,49,2,0,2/31,24.50,33.00,4.45
Madhavrao Scindia Cricket Ground,6.0,1,43,2,0,2/43,21.50,18.00,7.17
Queens Sports Club,10.0,0,38,0,0,0/38,,,3.80
R Premadasa Stadium,13.0,0,62,1,0,1/42,62.00,78.00,4.77
Sardar Patel Stadium,8.0,1,31,0,0,0/31,,,3.88
Sinhalese Sports Club Ground,10.0,0,61,0,0,0/27,,,6.10
St George's Park,3.0,0,14,0,0,0/14,,,4.67
Overall (10),77.0,3,365,5,0,2/31,73.00,92.40,4.74
