0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,17.0,0,85,1,0,1/44,85.00,102.00,5.00
Barabati Stadium,6.0,0,33,0,0,0/33,,,5.50
Bay Oval,10.0,0,33,2,0,2/33,16.50,30.00,3.30
Bellerive Oval,10.0,0,50,2,0,2/50,25.00,30.00,5.00
Brisbane Cricket Ground,16.0,0,62,2,0,1/31,31.00,48.00,3.88
County Ground (Bristol),16.0,0,97,0,0,0/32,,,6.06
Dubai International Cricket Stadium,9.4,0,53,3,0,3/53,17.67,19.33,5.48
Eden Gardens,8.0,0,41,0,0,0/41,,,5.13
Edgbaston,21.0,0,105,0,0,0/24,,,5.00
Grange Cricket Club,10.0,0,66,0,0,0/66,,,6.60
Hagley Oval,20.0,1,86,3,0,2/47,28.67,40.00,4.30
Headingley,67.0,0,313,8,0,2/34,39.13,50.25,4.67
Kennington Oval,45.0,3,274,4,0,3/43,68.50,67.50,6.09
Kensington Oval,22.0,0,163,0,0,0/27,,,7.41
Lord's,34.0,1,206,3,0,1/42,68.67,68.00,6.06
Maharashtra Cricket Association Stadium,6.1,0,48,0,0,0/48,,,7.78
Mahinda Rajapaksha International Cricket Stadium,7.0,0,36,0,0,0/36,,,5.14
Mangaung Oval,6.0,0,43,3,0,3/43,14.33,12.00,7.17
Melbourne Cricket Ground,19.0,0,99,1,0,1/39,99.00,114.00,5.21
National Cricket Stadium (Grenada),2.0,0,31,0,0,,,,15.50
Newlands,8.0,1,37,1,0,1/37,37.00,48.00,4.63
Old Trafford,31.4,1,143,8,1,4/46,17.88,23.75,4.52
Optus Stadium,10.0,0,55,3,0,3/55,18.33,20.00,5.50
Pallekele International Cricket Stadium,29.0,0,157,2,0,2/55,78.50,87.00,5.41
R Premadasa Stadium,45.0,0,244,7,0,2/39,34.86,38.57,5.42
Rangiri Dambulla International Stadium,10.0,0,47,0,0,,,,4.70
Riverside Ground,7.0,0,43,0,0,0/43,,,6.14
Seddon Park,5.0,0,30,0,0,0/30,,,6.00
Sharjah Cricket Stadium,10.0,0,30,1,0,1/30,30.00,60.00,3.00
Sheikh Zayed Stadium,17.0,0,82,2,0,1/32,41.00,51.00,4.82
Shere Bangla National Stadium,19.0,0,101,0,0,0/39,,,5.32
Sir Vivian Richards Stadium,27.0,1,122,4,0,1/5,30.50,40.50,4.52
Sophia Gardens,12.0,0,62,2,0,2/47,31.00,36.00,5.17
St George's Park,10.0,1,41,0,0,0/41,,,4.10
SuperSport Park,10.0,0,75,1,0,1/75,75.00,60.00,7.50
Sydney Cricket Ground,19.0,0,102,1,0,1/45,102.00,114.00,5.37
The Rose Bowl,43.0,0,228,3,0,1/36,76.00,86.00,5.30
Trent Bridge,44.1,0,273,9,0,3/28,30.33,29.44,6.18
University Oval,8.0,0,52,0,0,0/52,,,6.50
WACA Ground,20.0,0,74,3,0,2/35,24.67,40.00,3.70
Wanderers Stadium,9.0,0,39,0,0,0/39,,,4.33
Westpac Stadium,20.0,1,86,4,0,3/36,21.50,30.00,4.30
Zahur Ahmed Chowdhury Stadium,10.0,0,42,1,0,1/42,42.00,60.00,4.20
Overall (43),775.4,10,4089,84,1,4/46,48.68,55.40,5.27
