0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,20/12/2017,West Indies,Cobham Oval (New),15*,15,,3/33,3,11.00,,0,,,,31 years 87 days
2.0,23/12/2017,West Indies,Hagley Oval,49,64,64.00,0/14,3,15.67,,0,,,,31 years 90 days
3.0,26/12/2017,West Indies,Hagley Oval,-,64,64.00,1/24,4,17.75,,0,,,,31 years 93 days
4.0,06/01/2018,Pakistan,Basin Reserve,0*,64,64.00,1/29,5,20.00,,0,,,,31 years 104 days
5.0,08/01/2018,Pakistan,Saxton Oval,-,64,64.00,2/50,7,21.43,1,1,,,,31 years 106 days
6.0,13/01/2018,Pakistan,University Oval,5,69,34.50,,7,21.43,1,2,,,,31 years 111 days
7.0,31/01/2019,India,Seddon Park,-,69,34.50,1/9,8,19.88,,2,,,,32 years 129 days
8.0,03/02/2019,India,Westpac Stadium,10,79,26.33,0/35,8,24.25,,2,,,,32 years 132 days
9.0,16/02/2019,Bangladesh,Hagley Oval,-,79,26.33,2/52,10,24.60,,2,,,,32 years 145 days
