0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,04/09/2005,Zimbabwe,Harare Sports Club,H Masakadza (c & b),8.0,2/44,,24.00,5.50,1,22.00
,,,,V Sibanda (lbw),,,,,,2,
2.0,06/11/2005,Sri Lanka,Sardar Patel Stadium,K C Sangakkara (c Y Venugopal Rao),9.0,1/54,,34.00,5.76,3,32.67
3.0,09/11/2005,Sri Lanka,Madhavrao Scindia Cricket Ground,M S Atapattu (c V Sehwag),8.5,4/35,,22.14,5.15,4,19.00
,,,,U D U Chandana (b),,,,,,5,
,,,,M F Maharoof (c M Kaif),,,,,,6,
,,,,W U Tharanga (c †M S Dhoni),,,,,,7,
4.0,12/11/2005,Sri Lanka,Reliance Stadium,D P M D Jayawardene (c M Kartik),10.0,3/33,,21.50,4.63,8,16.60
,,,,T M Dilshan (c †M S Dhoni),,,,,,9,
,,,,K C Sangakkara (c Yuvraj Singh),,,,,,10,
5.0,16/11/2005,South Africa,Rajiv Gandhi International Stadium,G C Smith (b),7.0,1/18,,23.36,4.30,11,16.73
6.0,19/11/2005,South Africa,M Chinnaswamy Stadium,,5.0,0/22,,26.09,4.31,,18.73
7.0,25/11/2005,South Africa,Eden Gardens,,4.0,0/18,,28.27,4.32,,20.36
8.0,28/11/2005,South Africa,Wankhede Stadium,,6.0,0/27,,31.55,4.34,,22.82
9.0,13/02/2006,Pakistan,Gaddafi Stadium,Mohammad Yousuf (c †M S Dhoni),10.0,3/51,,29.07,4.45,12,21.57
,,,,Younis Khan (c †M S Dhoni),,,,,,13,
,,,,Kamran Akmal (c I K Pathan),,,,,,14,
10.0,16/02/2006,Pakistan,Multan Cricket Stadium,Abdul Razzaq (c †M S Dhoni),10.0,4/40,,25.94,4.39,15,19.00
,,,,Younis Khan (lbw),,,,,,16,
,,,,Imran Farhat (c S K Raina),,,,,,17,
,,,,Shoaib Malik (c I K Pathan),,,,,,18,
11.0,19/02/2006,Pakistan,National Stadium (Karachi),Abdul Razzaq (c R Dravid),10.0,1/50,,27.74,4.46,19,20.63
12.0,28/03/2006,England,Arun Jaitley Stadium,,4.0,0/32,,29.00,4.62,,22.32
13.0,12/04/2006,England,Keenan Stadium,,8.0,0/48,,31.53,4.73,,24.84
14.0,15/04/2006,England,Holkar Cricket Stadium,,7.0,0/44,,33.74,4.83,,27.16
15.0,18/05/2006,West Indies,Sabina Park,,7.0,0/45,,35.95,4.93,,29.53
16.0,14/09/2006,West Indies,Kinrara Academy Oval,S Chanderpaul (c M M Patel),4.0,1/39,,35.35,5.09,20,30.00
17.0,16/09/2006,Australia,Kinrara Academy Oval,D R Martyn (c †M S Dhoni),7.0,1/35,,35.67,5.09,21,30.24
