0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Headingley,8.0,0,47,1,0,1/47,47.00,48.00,5.88
Kingsmead,8.0,0,69,1,0,1/69,69.00,48.00,8.63
Pallekele International Cricket Stadium,5.0,0,27,0,0,0/27,,,5.40
R Premadasa Stadium,10.0,0,38,3,0,2/17,12.67,20.00,3.80
Rangiri Dambulla International Stadium,5.5,0,44,1,0,1/44,44.00,35.00,7.54
Riverside Ground,10.0,0,76,1,0,1/76,76.00,60.00,7.60
St George's Park,5.0,0,32,1,0,1/32,32.00,30.00,6.40
SuperSport Park,7.0,0,46,1,0,1/46,46.00,42.00,6.57
Overall (8),58.5,0,379,9,0,2/17,42.11,39.22,6.44
