0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Antigua Recreation Ground,19.0,3,83,4,0,3/51,20.75,28.50,4.37
Bangabandhu National Stadium,8.0,1,51,1,0,1/51,51.00,48.00,6.38
Civil Service Cricket Club,19.0,1,77,2,0,1/30,38.50,57.00,4.05
County Ground (Bristol),10.0,0,43,2,0,2/43,21.50,30.00,4.30
Eden Park,10.0,0,44,0,0,0/44,,,4.40
Edgbaston,9.0,0,63,0,0,0/63,,,7.00
Gaddafi Stadium,36.0,2,183,6,0,3/20,30.50,36.00,5.08
Gymkhana Club Ground,25.0,1,72,6,0,3/31,12.00,25.00,2.88
Harare Sports Club,92.5,7,382,10,0,2/24,38.20,55.70,4.11
Iqbal Stadium,4.2,0,23,0,0,0/23,,,5.31
Kensington Oval,29.0,1,122,3,0,2/30,40.67,58.00,4.21
Khan Shaheb Osman Ali Stadium,63.3,2,333,7,0,2/51,47.57,54.43,5.24
Mahinda Rajapaksha International Cricket Stadium,9.0,0,49,0,0,,,,5.44
Marrara Cricket Ground,21.0,1,71,2,0,1/22,35.50,63.00,3.38
McLean Park,10.0,0,75,2,0,2/75,37.50,30.00,7.50
Multan Cricket Stadium,8.3,0,37,1,0,1/37,37.00,51.00,4.35
National Cricket Stadium (Grenada),10.0,0,43,0,0,0/43,,,4.30
National Stadium (Karachi),36.2,0,228,3,0,2/56,76.00,72.67,6.28
P Sara Oval,10.0,0,48,1,0,1/48,48.00,60.00,4.80
Pallekele International Cricket Stadium,10.0,0,62,5,1,5/62,12.40,12.00,6.20
Providence Stadium,9.4,1,25,3,0,3/25,8.33,19.33,2.59
Punjab Cricket Association IS Bindra Stadium,10.0,0,49,2,0,2/49,24.50,30.00,4.90
Queen's Park Oval,24.0,2,144,7,0,3/20,20.57,20.57,6.00
Queens Sports Club,43.2,4,160,3,0,1/10,53.33,86.67,3.69
Queenstown Events Centre,1.0,0,17,0,0,0/17,,,17.00
R Premadasa Stadium,32.0,1,154,5,0,3/47,30.80,38.40,4.81
Rangiri Dambulla International Stadium,10.0,0,48,1,0,1/48,48.00,60.00,4.80
Sawai Mansingh Stadium,16.2,2,42,2,0,2/12,21.00,49.00,2.57
Senwes Park,10.0,0,55,0,0,0/55,,,5.50
Shaheed Chandu Stadium,31.0,3,110,6,1,5/33,18.33,31.00,3.55
Sheikh Abu Naser Stadium,35.0,3,121,12,1,4/33,10.08,17.50,3.46
Shere Bangla National Stadium,459.5,24,2102,75,5,5/29,28.03,36.79,4.57
Sinhalese Sports Club Ground,29.0,3,93,5,0,3/17,18.60,34.80,3.21
Sir Vivian Richards Stadium,11.0,0,53,0,0,0/15,,,4.82
Titwood,6.0,0,50,0,0,0/50,,,8.33
Trent Bridge,10.0,0,64,1,0,1/64,64.00,60.00,6.40
Warner Park,20.0,0,139,3,0,2/63,46.33,40.00,6.95
Willowmoore Park,9.0,0,88,1,0,1/88,88.00,54.00,9.78
Windsor Park,19.4,0,97,5,1,4/39,19.40,23.60,4.93
Zahur Ahmed Chowdhury Stadium,100.1,8,365,21,0,3/21,17.38,28.62,3.64
Overall (40),1327.3,70,6065,207,9,5/29,29.30,38.48,4.57
