0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Arun Jaitley Stadium,1,1,0,0,0,0,10,10,10.00,38.46,1,0
"Cricket, Skating & Curling Club",3,3,1,0,0,0,9,19,9.50,79.17,2,0
Hazelaarweg,1,1,0,0,0,1,0,0,0.00,,0,0
M Chinnaswamy Stadium,1,1,0,0,0,0,34,34,34.00,49.28,0,0
Mahinda Rajapaksha International Cricket Stadium,1,1,0,0,0,0,6,6,6.00,60.00,0,0
Mannofield Park,2,2,0,0,0,0,33,34,17.00,55.74,1,0
Maple Leaf North - West Ground,4,3,1,0,0,0,23*,40,20.00,57.97,1,0
R Premadasa Stadium,1,1,0,0,0,0,27,27,27.00,40.30,0,0
Sabina Park,1,1,0,0,0,0,19,19,19.00,42.22,1,0
Sportpark Thurlede,2,2,1,0,0,0,49,72,72.00,62.07,0,0
Sportpark Westvliet,1,1,0,0,0,0,2,2,2.00,25.00,0,0
Vidarbha Cricket Association Stadium,1,1,0,0,0,0,26,26,26.00,54.17,0,0
VRA Ground,3,3,0,0,0,0,20,38,12.67,37.62,0,0
Wankhede Stadium,1,1,0,0,0,0,1,1,1.00,9.09,0,0
Overall (14),23,22,3,0,0,1,49,328,17.26,50.00,6,0
