0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,3,3,0,0,0,0,9,16,5.33,53.33,2,0
Australia,1,1,0,0,0,0,34,34,34.00,49.28,0,0
Bermuda,1,1,0,0,0,0,12,12,12.00,92.31,0,0
Ireland,3,3,1,0,0,0,20,30,15.00,41.67,1,0
Kenya,5,4,2,0,0,0,49,105,52.50,57.07,1,0
Netherlands,2,2,0,0,0,1,12,12,6.00,41.38,0,0
New Zealand,1,1,0,0,0,0,1,1,1.00,9.09,0,0
Pakistan,1,1,0,0,0,0,27,27,27.00,40.30,0,0
Scotland,3,3,0,0,0,0,33,40,13.33,51.28,1,0
Sri Lanka,1,1,0,0,0,0,6,6,6.00,60.00,0,0
West Indies,1,1,0,0,0,0,19,19,19.00,42.22,1,0
Zimbabwe,1,1,0,0,0,0,26,26,26.00,54.17,0,0
Overall (12),23,22,3,0,0,1,49,328,17.26,50.00,6,0
