0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,0.2,0,5,0,0,0/5,,,15.00
Iqbal Stadium,3.0,0,22,1,0,1/22,22.00,18.00,7.33
McLean Park,1.3,0,12,0,0,,,,8.00
Multan Cricket Stadium,0.3,0,4,0,0,,,,8.00
Rangiri Dambulla International Stadium,5.0,0,21,1,0,1/21,21.00,30.00,4.20
Rawalpindi Cricket Stadium,2.0,0,18,0,0,,,,9.00
Sinhalese Sports Club Ground,7.0,2,28,4,0,3/10,7.00,10.50,4.00
Overall (7),19.2,2,110,6,0,3/10,18.33,19.33,5.69
