0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,14/01/2018,England,Melbourne Cricket Ground,not out,4*,1,400.00,,4,,400.00
2,18/01/2018,England,Brisbane Cricket Ground,run out,8,4,200.00,,12,12.00,240.00
3,26/01/2018,England,Adelaide Oval,not out,3*,1,300.00,,15,15.00,250.00
4,28/01/2018,England,Optus Stadium,c E J G Morgan b M M Ali,8,11,72.73,,23,11.50,135.29
5,13/06/2018,England,Kennington Oval,c †J C Buttler b L E Plunkett,19,20,95.00,,42,14.00,113.51
6,16/06/2018,England,Sophia Gardens,c S W Billings b A U Rashid,10,6,166.67,,52,13.00,120.93
7,19/06/2018,England,Trent Bridge,not out,5*,5,100.00,,57,14.25,118.75
No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,,
