0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,7.0,0,45,0,0,0/45,,,6.43
Brisbane Cricket Ground,17.0,0,81,3,0,2/35,27.00,34.00,4.76
Dr YS Rajasekhara Reddy Cricket Stadium,10.0,1,44,2,0,2/44,22.00,30.00,4.40
Eden Park,10.0,0,39,1,0,1/39,39.00,60.00,3.90
Edgbaston,9.0,0,69,2,0,2/69,34.50,27.00,7.67
Headingley,6.2,0,56,0,0,0/56,,,8.84
Kingsmead,10.0,0,79,2,0,2/79,39.50,30.00,7.90
Manuka Oval,10.0,0,50,2,0,2/50,25.00,30.00,5.00
Melbourne Cricket Ground,16.0,0,85,4,1,4/58,21.25,24.00,5.31
Old Trafford,10.0,2,21,3,0,3/21,7.00,20.00,2.10
Pallekele International Cricket Stadium,7.0,1,30,1,0,1/30,30.00,42.00,4.29
R Premadasa Stadium,10.0,0,28,0,0,0/28,,,2.80
Rangiri Dambulla International Stadium,20.0,1,86,8,1,6/45,10.75,15.00,4.30
Seddon Park,7.3,0,42,2,0,2/42,21.00,22.50,5.60
Shere Bangla National Stadium,23.0,0,93,2,0,1/20,46.50,69.00,4.04
St George's Park,4.0,0,27,0,0,0/27,,,6.75
SuperSport Park,7.0,0,52,0,0,0/52,,,7.43
Sydney Cricket Ground,27.0,1,160,4,0,3/61,40.00,40.50,5.93
WACA Ground,9.0,0,39,1,0,1/39,39.00,54.00,4.33
Wanderers Stadium,10.0,0,57,3,0,3/57,19.00,20.00,5.70
Westpac Stadium,10.0,1,42,0,0,0/42,,,4.20
Willowmoore Park,7.5,0,31,2,0,2/31,15.50,23.50,3.96
Overall (22),247.4,7,1256,42,2,6/45,29.90,35.38,5.07
