0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Basin Reserve,5.0,0,30,0,0,0/30,,,6.00
"Cricket, Skating & Curling Club",2.0,0,15,0,0,0/15,,,7.50
Eden Park,10.0,1,43,3,0,3/43,14.33,20.00,4.30
Gaddafi Stadium,5.0,0,30,0,0,0/30,,,6.00
Gandhi Stadium,8.0,2,18,0,0,0/18,,,2.25
Green Park,6.0,0,28,2,0,2/28,14.00,18.00,4.67
Lal Bahadur Shastri Stadium,9.0,0,40,0,0,0/40,,,4.44
MA Chidambaram Stadium,6.0,0,46,0,0,0/46,,,7.67
Madhavrao Scindia Cricket Ground,9.0,0,33,0,0,0/33,,,3.67
Nahar Singh Stadium,10.0,1,45,1,0,1/45,45.00,60.00,4.50
National Stadium (Karachi),10.0,0,48,2,0,2/48,24.00,30.00,4.80
Nehru Stadium (Guwahati),7.0,0,30,0,0,0/30,,,4.29
Nehru Stadium (Indore),9.0,0,39,1,0,1/32,39.00,54.00,4.33
Nehru Stadium (Margao),9.0,0,37,0,0,0/37,,,4.11
Niaz Stadium,10.0,2,40,0,0,0/40,,,4.00
R Premadasa Stadium,52.0,0,251,6,0,2/37,41.83,52.00,4.83
Sardar Patel Stadium,10.0,2,41,0,0,0/41,,,4.10
Sharjah Cricket Stadium,57.2,3,225,11,0,3/29,20.45,31.27,3.92
Sinhalese Sports Club Ground,18.0,0,95,2,0,1/21,47.50,54.00,5.28
Tyronne Fernando Stadium,10.0,0,39,1,0,1/39,39.00,60.00,3.90
Wankhede Stadium,10.0,1,43,0,0,0/43,,,4.30
Overall (21),272.2,12,1216,29,0,3/29,41.93,56.34,4.47
