0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,5.0,1,24,0,0,0/24,,,4.80
Brisbane Cricket Ground,7.0,0,31,1,0,1/27,31.00,42.00,4.43
Civil Service Cricket Club,3.0,0,26,0,0,0/26,,,8.67
Eden Park,8.0,0,46,2,0,2/35,23.00,24.00,5.75
Edgbaston,2.0,0,13,0,0,,,,6.50
Harare Sports Club,24.0,1,112,3,0,2/23,37.33,48.00,4.67
Headingley,9.0,0,52,2,0,2/52,26.00,27.00,5.78
Kennington Oval,2.0,0,12,0,0,0/12,,,6.00
Kensington Oval,15.0,1,68,3,0,3/32,22.67,30.00,4.53
Kingsmead,10.0,0,61,1,0,1/61,61.00,60.00,6.10
Lord's,9.0,0,51,1,0,1/51,51.00,54.00,5.67
Manuka Oval,19.2,0,122,3,0,2/55,40.67,38.67,6.31
Melbourne Cricket Ground,19.0,0,92,5,1,5/33,18.40,22.80,4.84
Newlands,7.0,0,53,0,0,0/53,,,7.57
Old Trafford,11.0,0,55,4,1,4/27,13.75,16.50,5.00
Optus Stadium,7.0,0,24,2,0,2/24,12.00,21.00,3.43
Providence Stadium,7.0,1,23,1,0,1/5,23.00,42.00,3.29
Seddon Park,6.0,0,34,3,0,3/34,11.33,12.00,5.67
St George's Park,5.0,0,22,1,0,1/22,22.00,30.00,4.40
SuperSport Park,12.0,0,85,1,0,1/19,85.00,72.00,7.08
Sydney Cricket Ground,24.0,1,150,5,0,2/38,30.00,28.80,6.25
The Rose Bowl,4.0,1,35,1,0,1/35,35.00,24.00,8.75
WACA Ground,27.0,0,150,0,0,0/4,,,5.56
Wanderers Stadium,10.0,0,68,2,0,2/68,34.00,30.00,6.80
Warner Park,17.0,0,82,0,0,0/30,,,4.82
Westpac Stadium,6.0,0,30,2,0,2/30,15.00,18.00,5.00
Willowmoore Park,8.0,0,43,1,0,1/43,43.00,48.00,5.38
Overall (27),283.2,6,1564,44,2,5/33,35.55,38.64,5.52
