0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,1,38,0,0,0/38,,,3.80
Arun Jaitley Stadium,10.0,1,41,4,1,4/41,10.25,15.00,4.10
Bay Oval,18.0,1,69,4,0,2/32,17.25,27.00,3.83
Bellerive Oval,7.0,0,58,0,0,0/58,,,8.29
Boland Park,20.0,1,94,5,0,3/50,18.80,24.00,4.70
Buffalo Park,16.2,1,55,6,1,4/28,9.17,16.33,3.37
Diamond Oval,15.0,1,68,3,0,2/23,22.67,30.00,4.53
Dubai International Cricket Stadium,10.0,1,28,1,0,1/28,28.00,60.00,2.80
Eden Park,28.0,2,92,3,0,2/14,30.67,56.00,3.29
Edgbaston,14.0,0,49,0,0,0/16,,,3.50
Green Park,10.0,0,57,2,0,2/57,28.50,30.00,5.70
Hagley Oval,10.0,0,61,1,0,1/61,61.00,60.00,6.10
Harare Sports Club,38.0,0,159,5,0,2/45,31.80,45.60,4.18
Headingley,9.0,0,68,0,0,0/68,,,7.56
Holkar Cricket Stadium,10.0,1,42,2,0,2/42,21.00,30.00,4.20
Kennington Oval,34.3,0,182,9,1,4/27,20.22,23.00,5.28
Kensington Oval,10.0,0,40,0,0,,,,4.00
Kingsmead,49.5,1,216,11,0,3/30,19.64,27.18,4.33
Lord's,10.0,0,41,2,0,2/41,20.50,30.00,4.10
MA Chidambaram Stadium,17.4,1,96,4,1,4/38,24.00,26.50,5.43
Mahinda Rajapaksha International Cricket Stadium,10.0,0,29,1,0,1/29,29.00,60.00,2.90
Mangaung Oval,16.0,1,95,8,1,6/24,11.88,12.00,5.94
Manuka Oval,16.0,1,90,0,0,0/40,,,5.63
Melbourne Cricket Ground,10.0,0,48,1,0,1/48,48.00,60.00,4.80
Newlands,66.0,3,322,10,0,3/53,32.20,39.60,4.88
Old Trafford,9.0,0,59,1,0,1/59,59.00,54.00,6.56
Optus Stadium,9.0,0,39,2,0,2/39,19.50,27.00,4.33
Pallekele International Cricket Stadium,10.0,1,41,2,0,2/41,20.50,30.00,4.10
Providence Stadium,18.0,0,80,4,0,2/39,20.00,27.00,4.44
Punjab Cricket Association IS Bindra Stadium,6.5,0,19,3,0,3/19,6.33,13.67,2.78
Queens Sports Club,19.1,2,70,5,0,3/44,14.00,23.00,3.65
R Premadasa Stadium,7.0,0,50,3,0,3/50,16.67,14.00,7.14
Riverside Ground,10.0,0,36,0,0,0/36,,,3.60
Saurashtra Cricket Association Stadium,10.0,0,51,1,0,1/51,51.00,60.00,5.10
Seddon Park,27.0,2,134,5,0,3/36,26.80,32.40,4.96
Senwes Park,10.0,1,42,1,0,1/42,42.00,60.00,4.20
Sharjah Cricket Stadium,10.0,1,45,3,0,3/45,15.00,20.00,4.50
Sheikh Zayed Stadium,18.0,1,104,5,1,4/53,20.80,21.60,5.78
Shere Bangla National Stadium,30.4,2,130,4,0,2/32,32.50,46.00,4.24
Sophia Gardens,7.0,0,29,4,1,4/29,7.25,10.50,4.14
St George's Park,38.0,0,169,5,0,3/26,33.80,45.60,4.45
SuperSport Park,69.4,1,366,8,0,2/39,45.75,52.25,5.25
Sydney Cricket Ground,18.2,0,71,9,2,5/45,7.89,12.22,3.87
The Rose Bowl,10.0,0,58,0,0,,,,5.80
WACA Ground,19.0,0,91,1,0,1/54,91.00,114.00,4.79
Wanderers Stadium,56.2,5,235,11,0,3/26,21.36,30.73,4.17
Wankhede Stadium,7.0,1,50,2,0,2/50,25.00,21.00,7.14
Warner Park,18.0,0,90,9,1,7/45,10.00,12.00,5.00
Westpac Stadium,14.0,1,63,2,0,1/23,31.50,42.00,4.50
Zahur Ahmed Chowdhury Stadium,6.1,1,37,1,0,1/37,37.00,37.00,6.00
Overall (50),923.3,36,4297,173,10,7/45,24.84,32.03,4.65
