0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,27/10/1988,India,MA Aziz Stadium,1,1,1.00,1/30,1,30.00,,0,,,,24 years 226 days
2.0,29/10/1988,Pakistan,MA Aziz Stadium,10,11,5.50,1/24,2,27.00,1,1,,,,24 years 228 days
3.0,02/11/1988,Sri Lanka,Bangabandhu National Stadium,3,14,4.67,1/20,3,24.67,,1,,,,24 years 232 days
4.0,28/04/1990,New Zealand,Sharjah Cricket Stadium,54,68,17.00,0/51,3,41.67,,1,,,,26 years 43 days
5.0,30/04/1990,Australia,Sharjah Cricket Stadium,5,73,14.60,0/26,3,50.33,1,2,,,,26 years 45 days
6.0,25/12/1990,India,Sector 16 Stadium,13,86,14.33,0/25,3,58.67,,2,,,,26 years 284 days
7.0,31/12/1990,Sri Lanka,Eden Gardens,10,96,13.71,1/33,4,52.25,,2,,,,26 years 290 days
