0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,19/04/2009,Scotland,Willowmoore Park,C S MacLeod (lbw),8.0,3/33,,16.00,4.13,1,11.00
,,,,K J Coetzer (c Noor Ali Zadran),,,,,,2,
,,,,J H Stander (b),,,,,,3,
2.0,30/08/2009,Netherlands,VRA Ground,P W Borren (b),8.0,1/43,,24.00,4.75,4,19.00
3.0,01/09/2009,Netherlands,VRA Ground,P W Borren (b),10.0,2/63,,26.00,5.35,5,23.17
,,,,T N de Grooth (lbw),,,,,,6,
4.0,01/07/2010,Canada,Sportpark Westvliet,,10.0,0/58,,36.00,5.47,,32.83
5.0,03/07/2010,Ireland,Hazelaarweg,J F Mooney (c Mohammad Nabi),8.0,3/44,,29.33,5.48,7,26.78
,,,,A R White (lbw),,,,,,8,
,,,,A D Poynter (c Karim Sadiq ),,,,,,9,
6.0,05/07/2010,Kenya,VRA Ground,C O Obuya (c †Mohammad Shahzad),9.0,3/32,,26.50,5.15,10,22.75
,,,,M A Ouma (c †Mohammad Shahzad),,,,,,11,
,,,,N N Odhiambo (b),,,,,,12,
7.0,07/07/2010,Netherlands,Sportpark Westvliet,A F Buurman (b),8.0,1/34,,28.15,5.03,13,23.62
8.0,09/07/2010,Scotland,Hazelaarweg,D F Watts (c Asghar Afghan),8.0,2/22,,27.60,4.77,14,21.93
,,,,M A Parker (c Nawroz Mangal),,,,,,15,
9.0,10/07/2010,Netherlands,Hazelaarweg,P W Borren (b),10.0,1/40,,29.63,4.67,16,23.06
10.0,16/08/2010,Scotland,Cambusdoon New Ground,G M Hamilton (b),10.0,1/38,,31.41,4.57,17,23.94
11.0,17/08/2010,Scotland,Cambusdoon New Ground,J H Davey (b),7.0,1/26,,32.00,4.51,18,24.06
12.0,07/10/2010,Kenya,Gymkhana Club Ground,J K Kamande (b),8.2,4/26,,28.45,4.40,19,20.86
,,,,D O Obuya (lbw),,,,,,20,
,,,,S Waters (c Asghar Afghan),,,,,,21,
,,,,J O Ngoche (b),,,,,,22,
13.0,07/08/2011,Canada,Maple Leaf North - West Ground,H Osinde (c †Mohammad Shahzad),7.0,1/40,,29.04,4.48,23,21.70
14.0,09/08/2011,Canada,"Cricket, Skating & Curling Club",Khurram Chohan (c Mirwais Ashraf),4.0,1/27,,28.83,4.56,24,21.92
15.0,06/03/2013,Scotland,Sharjah Cricket Stadium,G D Drummond (c †Mohammad Shahzad),8.0,2/46,,28.46,4.64,25,22.00
,,,,R D Berrington (c †Mohammad Shahzad),,,,,,26,
16.0,08/03/2013,Scotland,Sharjah Cricket Stadium,J H Davey (b),8.0,1/35,,29.19,4.62,27,22.48
