0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Brisbane Cricket Ground,8.0,0,41,2,0,2/41,20.50,24.00,5.13
Edgbaston,22.0,0,73,2,0,2/39,36.50,66.00,3.32
Kennington Oval,11.0,0,40,0,0,0/40,,,3.64
Lord's,8.0,0,52,0,0,0/52,,,6.50
Melbourne Cricket Ground,9.0,1,43,1,0,1/43,43.00,54.00,4.78
Old Trafford,11.0,2,17,1,0,1/17,17.00,66.00,1.55
Rawalpindi Cricket Stadium,7.0,0,29,1,0,1/29,29.00,42.00,4.14
Sydney Cricket Ground,18.0,1,68,2,0,2/37,34.00,54.00,3.78
Trent Bridge,8.0,0,37,0,0,0/37,,,4.63
Overall (9),102.0,4,400,9,0,2/37,44.44,68.00,3.92
