0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,3,3,0,0,0,1,9,17,5.67,51.52,2,0
AMI Stadium,1,1,0,0,0,0,15,15,15.00,78.95,0,0
Arnos Vale Ground,1,1,0,0,0,0,14,14,14.00,63.64,0,0
Arun Jaitley Stadium,1,1,0,0,0,0,26,26,26.00,162.50,1,0
Asgiriya Stadium,2,2,1,0,0,0,33,34,34.00,161.90,0,1
Bangabandhu National Stadium,6,5,0,0,0,1,48,94,18.80,69.12,5,1
Basin Reserve,1,1,0,0,0,0,23,23,23.00,88.46,1,0
Bellerive Oval,2,2,0,0,1,0,54,62,31.00,64.58,3,0
Boland Park,2,2,0,0,1,0,83,101,50.50,74.81,1,1
Brisbane Cricket Ground,3,3,0,0,1,1,58,64,21.33,92.75,1,2
Buffalo Park,1,1,0,0,0,0,2,2,2.00,22.22,0,0
Captain Roop Singh Stadium,1,1,0,0,0,0,7,7,7.00,53.85,1,1
Carisbrook,1,1,0,0,0,0,14,14,14.00,73.68,0,0
County Ground (Northampton),1,1,0,0,0,0,5,5,5.00,50.00,2,0
County Ground (Southampton),1,1,0,0,0,0,3,3,3.00,60.00,0,0
Diamond Oval,1,1,0,0,1,0,54,54,54.00,103.85,0,0
Eden Gardens,3,3,0,0,0,1,5,6,2.00,21.43,0,3
Edgbaston,1,1,0,0,0,0,8,8,8.00,38.10,1,0
Gaddafi Stadium,2,2,0,0,0,0,35,41,20.50,62.12,1,1
Galle International Stadium,1,1,0,0,0,0,33,33,33.00,71.74,0,3
Green Park,1,1,0,0,0,0,20,20,20.00,100.00,0,0
Gymkhana Club Ground,4,4,2,1,0,0,100*,162,81.00,99.39,4,1
Harare Sports Club,3,3,0,0,1,0,99,118,39.33,103.51,2,0
Headingley,1,1,0,0,0,0,7,7,7.00,116.67,0,0
Iqbal Stadium,2,2,0,0,0,0,11,19,9.50,126.67,1,0
Jinnah Stadium (Gujwranwala),2,2,0,0,0,0,32,38,19.00,66.67,1,0
Kennington Oval,1,1,0,0,0,0,15,15,15.00,78.95,1,0
Kensington Oval,2,2,0,0,1,0,54,88,44.00,79.28,2,0
Lal Bahadur Shastri Stadium,1,1,0,0,0,0,44,44,44.00,122.22,2,2
Lord's,3,3,0,0,2,0,68,127,42.33,86.99,4,1
Mangaung Oval,2,2,0,0,0,0,11,20,10.00,83.33,1,0
Melbourne Cricket Ground,5,5,0,0,3,0,77,247,49.40,106.47,7,1
Moin-ul-Haq Stadium,1,1,1,0,0,0,4*,4,,66.67,0,1
Nairobi Club Ground,1,1,0,0,0,0,27,27,27.00,96.43,0,0
National Stadium (Karachi),1,1,0,0,0,0,1,1,1.00,16.67,1,0
Nehru Stadium (Guwahati),2,2,0,0,0,0,23,40,20.00,70.18,1,1
Nehru Stadium (Indore),1,1,0,0,0,1,0,0,0.00,,0,0
Nehru Stadium (Margao),2,1,0,0,0,0,30,30,30.00,78.95,1,0
New Road,1,1,1,0,0,0,18*,18,,60.00,3,0
Newlands,1,1,0,0,1,0,74,74,74.00,69.16,1,0
P Sara Oval,2,1,0,0,0,0,1,1,1.00,33.33,0,1
Padang Cricket Ground,4,3,0,0,0,1,24,28,9.33,116.67,4,1
Punjab Cricket Association IS Bindra Stadium,1,1,1,0,0,0,1*,1,,100.00,0,0
Queen's Park Oval,2,2,0,0,0,0,25,34,17.00,100.00,2,0
Queens Sports Club,2,2,0,0,1,1,54,54,27.00,76.06,0,1
R Premadasa Stadium,20,19,3,0,3,1,95*,448,28.00,72.37,9,10
Rangiri Dambulla International Stadium,8,8,1,0,0,2,48,107,15.29,50.00,4,6
Rawalpindi Cricket Stadium,1,1,0,0,0,0,12,12,12.00,120.00,1,2
Seddon Park,1,1,0,0,0,0,34,34,34.00,109.68,1,2
Sharjah Cricket Stadium,45,42,2,0,2,9,75,602,15.05,72.10,40,17
Sinhalese Sports Club Ground,11,11,2,1,1,2,102*,241,26.78,78.25,9,5
St George's Park,2,2,0,0,1,0,55,59,29.50,80.82,2,2
Sydney Cricket Ground,4,4,0,0,1,2,54,86,21.50,66.15,2,2
The Cooper Associates County Ground,1,1,0,0,0,0,7,7,7.00,46.67,0,0
Trent Bridge,2,2,0,0,1,0,52,85,42.50,82.52,0,0
Tyronne Fernando Stadium,1,1,0,0,0,0,1,1,1.00,20.00,0,1
WACA Ground,5,5,0,0,1,0,50,123,24.60,76.88,4,1
Wanderers Stadium,2,2,0,0,0,0,19,23,11.50,60.53,1,1
Wankhede Stadium,2,2,0,0,0,1,10,10,5.00,62.50,0,2
Willowmoore Park,1,1,0,0,0,0,33,33,33.00,126.92,2,1
Overall (60),189,181,14,2,23,24,102*,3711,22.22,77.70,132,75
