0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,21,21,1,0,6,3,95*,608,30.40,85.51,14,11
Bangladesh,1,0,0,0,0,0,0,0,,,0,0
England,16,16,2,1,5,1,102*,490,35.00,79.67,9,9
India,32,30,2,0,1,5,53,482,17.21,71.73,23,7
Kenya,3,3,1,1,0,0,100*,136,68.00,121.43,1,1
New Zealand,17,17,0,0,1,3,54,365,21.47,67.97,15,8
Pakistan,43,40,1,0,3,5,75,623,15.97,74.61,32,22
South Africa,15,15,1,0,3,0,83,353,25.21,72.78,8,4
West Indies,22,21,3,0,2,3,54,374,20.78,80.95,14,6
Zimbabwe,19,18,3,0,2,4,99,280,18.67,80.69,16,7
Overall (10),189,181,14,2,23,24,102*,3711,22.22,77.70,132,75
