0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,1,1,0,0,1,0,90,90,90.00,90.91,2,0
Australia,15,15,0,1,2,1,139,576,38.40,105.11,9,0
Bangladesh,4,4,0,0,1,1,51,101,25.25,81.45,5,0
India,11,10,1,1,1,0,111,363,40.33,102.25,5,0
Ireland,3,2,2,0,1,0,72*,82,,138.98,0,0
New Zealand,8,8,1,3,1,0,138,527,75.29,111.89,3,1
Pakistan,8,7,0,1,2,0,128,380,54.29,103.83,3,1
Scotland,1,1,0,1,0,0,105,105,105.00,177.97,0,0
South Africa,3,3,0,0,1,1,51,80,26.67,66.67,0,0
Sri Lanka,9,7,1,0,0,1,29*,109,18.17,85.16,3,0
West Indies,11,10,3,2,1,1,141*,448,64.00,106.67,4,0
Overall (11),74,68,8,9,11,5,141*,2861,47.68,104.07,34,2
