0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bay Oval,2,2,0,0,0,0,24,44,22.00,78.57,2,0
Cobham Oval (New),1,1,1,0,0,0,2*,2,,100.00,1,0
Dubai International Cricket Stadium,1,1,0,0,0,0,14,14,14.00,100.00,1,0
Eden Park,1,1,0,0,0,0,24,24,24.00,64.86,0,0
Hagley Oval,1,1,0,0,0,0,34,34,34.00,77.27,0,0
Sabina Park,1,1,0,0,0,0,1,1,1.00,7.69,0,0
Seddon Park,4,3,0,0,1,0,63,98,32.67,77.17,2,0
Sharjah Cricket Stadium,1,1,0,0,0,0,47,47,47.00,77.05,0,0
Sheikh Zayed Stadium,2,2,0,0,0,0,42,76,38.00,76.77,0,0
University Oval,1,1,0,0,0,0,19,19,19.00,67.86,0,0
Westpac Stadium,1,1,0,0,0,0,2,2,2.00,40.00,0,0
Overall (11),16,15,1,0,1,0,63,361,25.79,74.28,6,0
