0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,0,1,0,0,0.00,,0,0
Brisbane Cricket Ground,1,1,1,0,0,0,9*,9,,100.00,0,0
Edgbaston,1,1,0,0,0,0,10,10,10.00,26.32,0,0
Gaddafi Stadium,1,1,0,0,0,0,1,1,1.00,12.50,0,0
Headingley,1,1,0,0,0,1,0,0,0.00,,2,0
Kennington Oval,1,1,0,0,1,0,78,78,78.00,69.03,2,0
Lord's,2,2,0,0,1,0,64,108,54.00,38.99,1,0
Melbourne Cricket Ground,5,5,1,0,0,2,46,98,24.50,51.58,3,0
North Marine Road Ground,1,1,0,0,0,0,31,31,31.00,39.24,0,0
Old Trafford,4,4,0,0,1,1,53,109,27.25,43.08,2,0
Sydney Cricket Ground,6,5,1,0,0,1,25,36,9.00,38.71,2,0
Zafar Ali (Sahiwal) Stadium,1,1,0,0,0,0,30,30,30.00,53.57,0,0
Overall (12),25,24,3,0,3,6,78,510,24.29,45.54,12,0
