0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,9.0,0,39,2,0,2/39,19.50,27.00,4.33
Brisbane Cricket Ground,8.0,0,56,1,0,1/56,56.00,48.00,7.00
Captain Roop Singh Stadium,18.0,0,96,3,0,3/40,32.00,36.00,5.33
Headingley,11.0,0,57,1,0,1/57,57.00,66.00,5.18
Keenan Stadium,6.0,0,17,1,0,1/17,17.00,36.00,2.83
Kennington Oval,11.0,5,19,2,0,2/19,9.50,33.00,1.73
Kensington Oval,8.4,1,41,3,0,3/41,13.67,17.33,4.73
M Chinnaswamy Stadium,9.0,1,47,2,0,2/47,23.50,27.00,5.22
R Premadasa Stadium,7.0,1,32,1,0,1/32,32.00,42.00,4.57
Overall (9),87.4,8,404,16,0,3/40,25.25,32.88,4.61
