0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,25/05/1990,New Zealand,Kennington Oval,did not bat,-,-,-,,0,,
2,18/07/1990,India,Headingley,c Kapil Dev b M M Prabhakar,4,3,133.33,,4,4.00,133.33
3,01/12/1990,New Zealand,Adelaide Oval,not out,3*,2,150.00,,7,7.00,140.00
4,15/12/1990,New Zealand,Brisbane Cricket Ground,did not bat,-,-,-,,7,7.00,140.00
5,26/02/1993,India,M Chinnaswamy Stadium,not out,0*,3,0.00,,7,7.00,87.50
6,01/03/1993,India,Keenan Stadium,did not bat,-,-,-,,7,7.00,87.50
7,04/03/1993,India,Captain Roop Singh Stadium,b M M Prabhakar,0,1,0.00,,7,3.50,77.78
8,05/03/1993,India,Captain Roop Singh Stadium,did not bat,-,-,-,,7,3.50,77.78
9,10/03/1993,Sri Lanka,R Premadasa Stadium,run out,2,2,100.00,,9,3.00,81.82
10,16/02/1994,West Indies,Kensington Oval,did not bat,-,-,-,,9,3.00,81.82
No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,,
