0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,05/08/2018,Sri Lanka,Pallekele International Cricket Stadium,102,102,102.00,,0,,,0,,,,28 years 356 days
2.0,08/08/2018,Sri Lanka,Pallekele International Cricket Stadium,2,104,52.00,,0,,,0,,,,28 years 359 days
3.0,12/08/2018,Sri Lanka,R Premadasa Stadium,0,104,34.67,,0,,1,1,,,,28 years 363 days
4.0,30/09/2018,Zimbabwe,Diamond Oval,5,109,27.25,,0,,3,4,,,,29 years 46 days
5.0,03/10/2018,Zimbabwe,Mangaung Oval,1,110,22.00,,0,,1,5,,,,29 years 49 days
6.0,06/10/2018,Zimbabwe,Boland Park,66,176,29.33,,0,,1,6,,,,29 years 52 days
7.0,04/11/2018,Australia,Optus Stadium,44,220,31.43,,0,,,6,,,,29 years 81 days
8.0,09/11/2018,Australia,Adelaide Oval,16,236,29.50,,0,,1,7,,,,29 years 86 days
9.0,11/11/2018,Australia,Bellerive Oval,8,244,27.11,,0,,1,8,,,,29 years 88 days
10.0,19/01/2019,Pakistan,St George's Park,45,289,28.90,1/13,1,13.00,1,9,,,,29 years 157 days
11.0,22/01/2019,Pakistan,Kingsmead,5,294,26.73,,1,13.00,1,10,,,,29 years 160 days
12.0,25/01/2019,Pakistan,SuperSport Park,83*,377,34.27,0/21,1,34.00,,10,,,,29 years 163 days
13.0,27/01/2019,Pakistan,Wanderers Stadium,2,379,31.58,0/13,1,47.00,,10,,,,29 years 165 days
14.0,30/01/2019,Pakistan,Newlands,34,413,31.77,,1,47.00,,10,,,,29 years 168 days
15.0,03/03/2019,Sri Lanka,Wanderers Stadium,1,414,29.57,,1,47.00,,10,,,,29 years 200 days
16.0,06/03/2019,Sri Lanka,SuperSport Park,29,443,29.53,,1,47.00,,10,,,,29 years 203 days
17.0,10/03/2019,Sri Lanka,Kingsmead,4,447,27.94,,1,47.00,,10,,,,29 years 207 days
18.0,13/03/2019,Sri Lanka,St George's Park,8,455,26.76,,1,47.00,1,11,,,,29 years 210 days
