0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,8.0,0,60,3,0,3/60,20.00,16.00,7.50
Bangladesh,13.0,1,81,3,0,2/13,27.00,26.00,6.23
England,44.2,0,267,2,0,1/46,133.50,133.00,6.02
India,93.0,1,556,15,0,3/46,37.07,37.20,5.98
Ireland,10.0,1,37,3,0,3/37,12.33,20.00,3.70
New Zealand,37.0,0,209,5,0,2/57,41.80,44.40,5.65
Pakistan,67.4,1,377,11,1,4/43,34.27,36.91,5.57
South Africa,66.5,1,405,7,0,3/52,57.86,57.29,6.06
Sri Lanka,41.0,0,187,9,0,3/38,20.78,27.33,4.56
West Indies,32.3,0,184,7,0,3/16,26.29,27.86,5.66
Overall (10),413.2,5,2363,65,1,4/43,36.35,38.15,5.72
