0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,34.0,1,206,4,0,1/27,51.50,51.00,6.06
Australia,19.0,0,161,1,0,1/21,161.00,114.00,8.47
England,58.1,0,362,9,1,4/53,40.22,38.78,6.22
India,90.0,3,517,9,0,2/26,57.44,60.00,5.74
Ireland,25.0,3,136,1,0,1/41,136.00,150.00,5.44
Netherlands,9.0,0,36,1,0,1/36,36.00,54.00,4.00
New Zealand,114.5,3,613,22,2,6/26,27.86,31.32,5.34
Pakistan,47.0,4,234,9,0,2/23,26.00,31.33,4.98
Scotland,8.0,0,60,0,0,0/60,,,7.50
South Africa,49.0,2,293,12,1,4/62,24.42,24.50,5.98
Sri Lanka,117.5,3,717,23,2,4/33,31.17,30.74,6.08
West Indies,78.0,1,504,12,0,3/61,42.00,39.00,6.46
Zimbabwe,106.5,8,461,23,2,4/26,20.04,27.87,4.32
Overall (13),756.4,28,4300,126,8,6/26,34.13,36.03,5.68
