0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,9.3,0,53,4,1,4/53,13.25,14.25,5.58
AMI Stadium,10.0,0,55,1,0,1/55,55.00,60.00,5.50
Boland Park,10.0,0,62,4,1,4/62,15.50,15.00,6.20
Buffalo Park,10.0,0,75,1,0,1/75,75.00,60.00,7.50
Castle Avenue,27.0,2,150,4,0,2/53,37.50,40.50,5.56
Civil Service Cricket Club,7.0,0,42,0,0,0/42,,,6.00
County Ground (Bristol),9.0,0,52,2,0,2/52,26.00,27.00,5.78
Diamond Oval,6.0,0,37,0,0,0/37,,,6.17
Dubai International Cricket Stadium,19.0,2,65,4,0,2/26,16.25,28.50,3.42
Edgbaston,23.0,0,155,3,0,2/61,51.67,46.00,6.74
Harare Sports Club,30.0,1,117,6,1,4/26,19.50,30.00,3.90
Kennington Oval,14.0,0,85,1,0,1/21,85.00,84.00,6.07
Khan Shaheb Osman Ali Stadium,26.0,1,162,3,0,1/38,54.00,52.00,6.23
Mahinda Rajapaksha International Cricket Stadium,8.0,0,64,1,0,1/44,64.00,48.00,8.00
Manuka Oval,6.0,0,27,1,0,1/27,27.00,36.00,4.50
Melbourne Cricket Ground,19.0,0,118,2,0,1/56,59.00,57.00,6.21
Providence Stadium,17.0,0,113,4,0,3/61,28.25,25.50,6.65
Queens Sports Club,15.0,1,65,5,1,4/31,13.00,18.00,4.33
R Premadasa Stadium,18.0,1,109,2,0,1/54,54.50,54.00,6.06
Saxton Oval,8.0,0,60,0,0,0/60,,,7.50
Seddon Park,8.0,1,40,1,0,1/40,40.00,48.00,5.00
Sheikh Zayed Stadium,14.0,1,70,2,0,1/32,35.00,42.00,5.00
Shere Bangla National Stadium,343.0,16,1899,65,4,6/26,29.22,31.66,5.54
Sophia Gardens,10.0,0,60,1,0,1/60,60.00,60.00,6.00
The Village,8.0,1,41,0,0,,,,5.13
Trent Bridge,9.0,0,83,0,0,0/83,,,9.22
University Oval,18.3,0,132,3,0,2/68,44.00,37.00,7.14
Warner Park,7.0,0,34,1,0,1/34,34.00,42.00,4.86
Windsor Park,9.0,0,66,1,0,1/28,66.00,54.00,7.33
Zahur Ahmed Chowdhury Stadium,38.4,1,209,4,0,2/29,52.25,58.00,5.41
Overall (30),756.4,28,4300,126,8,6/26,34.13,36.03,5.68
