0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,9,7,1,0,1,0,50,163,27.17,71.81,18,1
Arnos Vale Ground,1,1,0,0,1,0,50,50,50.00,96.15,3,0
Bellerive Oval,7,6,0,0,0,0,42,139,23.17,107.75,6,1
Brisbane Cricket Ground,6,5,2,0,1,0,88*,189,63.00,93.10,9,1
Dubai International Cricket Stadium,3,3,1,0,0,0,40,65,32.50,76.47,5,0
Eden Park,4,4,0,0,1,1,53,145,36.25,87.88,6,0
Etihad Stadium,1,1,0,0,0,0,1,1,1.00,25.00,3,0
Harare Sports Club,5,5,0,0,0,0,49,121,24.20,72.46,2,1
JSCA International Stadium Complex,1,1,0,0,0,0,3,3,3.00,75.00,0,0
Kingsmead,2,2,0,0,1,0,53,76,38.00,89.41,2,1
Kinrara Academy Oval,5,5,1,0,1,0,70,174,43.50,86.14,12,0
Lord's,2,1,0,0,0,0,13,13,13.00,100.00,1,0
M Chinnaswamy Stadium,4,4,0,0,3,0,88,262,65.50,88.81,4,0
Maharashtra Cricket Association Stadium,1,1,0,0,0,0,10,10,10.00,71.43,1,0
Mahinda Rajapaksha International Cricket Stadium,2,2,0,0,0,0,7,12,6.00,44.44,3,0
Marrara Cricket Ground,3,2,0,0,0,0,16,19,9.50,43.18,3,0
McLean Park,1,1,0,0,0,0,12,12,12.00,75.00,1,0
Melbourne Cricket Ground,15,13,2,0,0,0,49,300,27.27,82.64,19,1
Nehru Stadium (Kochi),1,1,1,0,1,0,87*,87,,126.09,0,0
Newlands,1,1,0,0,0,0,15,15,15.00,44.12,1,0
Pallekele International Cricket Stadium,1,1,0,0,0,0,12,12,12.00,66.67,1,0
Punjab Cricket Association IS Bindra Stadium,1,1,0,0,0,0,24,24,24.00,150.00,5,0
R Premadasa Stadium,4,3,1,0,0,0,42,55,27.50,55.00,5,1
Sardar Patel Stadium,2,2,0,0,1,0,53,82,41.00,64.06,4,0
Sawai Mansingh Stadium,1,1,1,0,0,0,1*,1,,100.00,1,0
Seddon Park,2,2,0,1,0,0,110,148,74.00,97.37,4,0
Sharjah Cricket Stadium,1,1,1,0,0,0,23*,23,,85.19,3,0
Sheikh Zayed Stadium,4,4,0,0,0,1,36,64,16.00,68.82,1,0
Shere Bangla National Stadium,2,2,0,0,0,0,10,18,9.00,60.00,1,0
Sinhalese Sports Club Ground,1,1,0,0,0,0,9,9,9.00,42.86,0,0
St George's Park,2,2,0,0,1,0,78,91,45.50,108.33,3,1
SuperSport Park,2,2,0,0,0,0,9,10,5.00,90.91,2,0
Sydney Cricket Ground,13,11,3,1,1,0,109,341,42.63,103.02,13,3
Vidarbha Cricket Association Ground,1,1,0,0,0,0,25,25,25.00,47.17,0,0
Vidarbha Cricket Association Stadium,2,2,1,0,1,0,55,55,55.00,110.00,5,0
VRA Ground,2,2,0,0,0,0,10,15,7.50,34.88,4,0
WACA Ground,7,7,1,0,1,0,63,189,31.50,85.14,14,0
Wanderers Stadium,1,1,0,0,1,0,62,62,62.00,96.88,3,0
Wankhede Stadium,1,1,0,0,0,0,19,19,19.00,50.00,0,0
Westpac Stadium,2,2,0,0,0,0,17,23,11.50,88.46,2,0
Overall (40),126,115,16,2,16,2,110,3122,31.54,84.24,170,11
