0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,3,3,0,0,3,0,76,184,61.33,71.88,0,0
AMI Stadium,1,1,0,0,0,0,2,2,2.00,50.00,0,0
Basin Reserve,1,1,0,0,0,0,43,43,43.00,104.88,1,0
Bellerive Oval,1,1,0,0,0,0,38,38,38.00,79.17,0,0
Brisbane Cricket Ground,2,2,1,1,0,1,107*,107,107.00,71.81,2,0
Eden Park,2,2,0,0,2,0,58,112,56.00,78.32,0,0
Etihad Stadium,4,4,0,0,2,0,60,190,47.50,70.37,1,0
Kennington Oval,1,0,0,0,0,0,0,0,,,0,0
Khan Shaheb Osman Ali Stadium,2,2,1,0,0,0,42*,68,68.00,64.76,1,0
Kingsmead,1,1,0,0,0,0,46,46,46.00,67.65,0,0
Kinrara Academy Oval,4,4,0,0,0,0,36,92,23.00,51.40,1,0
Lord's,1,1,0,0,0,0,30,30,30.00,48.39,1,0
McLean Park,1,1,0,0,0,0,5,5,5.00,33.33,0,0
Melbourne Cricket Ground,3,1,0,0,0,0,9,9,9.00,52.94,1,0
Newlands,1,1,0,0,0,0,16,16,16.00,33.33,0,0
Sinhalese Sports Club Ground,1,1,0,0,0,0,13,13,13.00,86.67,1,0
Sophia Gardens,1,1,1,0,0,0,36*,36,,156.52,1,0
St George's Park,1,1,0,0,0,0,49,49,49.00,61.25,0,0
SuperSport Park,1,1,0,0,0,0,2,2,2.00,12.50,0,0
Sydney Cricket Ground,6,6,1,0,0,0,19,49,9.80,70.00,1,0
WACA Ground,3,3,1,0,1,1,82,100,50.00,69.44,1,0
Wanderers Stadium,1,1,0,0,1,0,79,79,79.00,87.78,0,0
Westpac Stadium,2,2,0,0,0,1,36,36,18.00,65.45,1,0
Zahur Ahmed Chowdhury Stadium,1,1,0,0,0,0,18,18,18.00,64.29,0,0
Overall (24),45,42,5,1,9,3,107*,1324,35.78,68.74,13,0
