0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
ACC Asian XI,8.0,0,55,1,0,1/55,55.00,48.00,6.88
Australia,187.1,13,964,31,1,5/44,31.10,36.23,5.15
Bangladesh,27.2,1,130,2,0,2/33,65.00,82.00,4.76
India,154.4,8,765,24,1,4/50,31.88,38.67,4.95
Kenya,10.0,1,34,4,1,4/34,8.50,15.00,3.40
Netherlands,3.0,0,23,0,0,0/23,,,7.67
New Zealand,126.2,6,574,21,1,4/44,27.33,36.10,4.54
Pakistan,153.0,11,725,21,0,3/39,34.52,43.71,4.74
South Africa,283.1,29,1084,51,3,4/29,21.25,33.31,3.83
Sri Lanka,134.4,12,591,23,1,4/28,25.70,35.13,4.39
United Arab Emirates,8.0,3,23,1,0,1/23,23.00,48.00,2.88
West Indies,127.2,9,556,15,0,2/22,37.07,50.93,4.37
Zimbabwe,189.0,27,685,41,4,5/44,16.71,27.66,3.62
Overall (13),1411.4,120,6209,235,12,5/44,26.42,36.04,4.40
