0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,25.0,0,118,2,0,1/36,59.00,75.00,4.72
Bangladesh,21.0,0,116,3,0,3/49,38.67,42.00,5.52
Kenya,8.0,0,37,1,0,1/37,37.00,48.00,4.63
Namibia,10.0,1,24,2,0,2/24,12.00,30.00,2.40
New Zealand,0.1,0,0,1,0,1/0,0.00,1.00,0.00
Pakistan,14.1,0,99,1,0,1/19,99.00,85.00,6.99
South Africa,7.0,0,35,1,0,1/16,35.00,42.00,5.00
Sri Lanka,1.0,0,8,0,0,,,,8.00
West Indies,5.0,0,40,0,0,,,,8.00
Zimbabwe,15.2,0,94,3,0,3/31,31.33,30.67,6.13
Overall (10),106.4,1,571,14,0,3/31,40.79,45.71,5.35
