0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,4.0,0,12,0,0,0/12,,,3.00
Australia,111.0,2,652,21,2,5/61,31.05,31.71,5.87
Bangladesh,29.0,2,148,6,0,3/23,24.67,29.00,5.10
India,68.0,0,480,9,0,3/47,53.33,45.33,7.06
Ireland,10.0,0,51,0,0,,,,5.10
New Zealand,88.0,0,510,16,0,3/52,31.88,33.00,5.80
Pakistan,43.1,0,269,1,0,1/14,269.00,259.00,6.23
South Africa,45.1,0,256,7,0,2/12,36.57,38.71,5.67
Sri Lanka,26.0,0,183,0,0,,,,7.04
West Indies,61.0,3,359,10,0,3/37,35.90,36.60,5.89
Overall (10),485.2,7,2920,70,2,5/61,41.71,41.60,6.02
