0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,12,6,3,0,0,1,39*,134,44.67,78.82,4,0
Bellerive Oval,6,3,2,0,0,1,20*,20,20.00,100.00,1,0
Brisbane Cricket Ground,13,6,1,0,1,1,57,92,18.40,71.32,1,0
Cazaly's Stadium,2,0,0,0,0,0,0,0,,,0,0
Etihad Stadium,10,6,4,0,0,0,26*,49,24.50,90.74,1,0
Melbourne Cricket Ground,19,10,0,0,0,3,37,109,10.90,63.01,3,0
Sydney Cricket Ground,24,14,6,0,0,2,20,95,11.88,81.90,6,0
WACA Ground,9,4,1,0,1,0,51*,77,25.67,93.90,2,0
,,,,,,,,,,,,
