0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,108.5,11,470,23,3,5/27,20.43,28.39,4.32
AMI Stadium,17.0,2,87,2,0,2/28,43.50,51.00,5.12
Arnos Vale Ground,33.4,4,151,5,0,2/37,30.20,40.40,4.49
Basin Reserve,9.0,1,41,2,0,2/41,20.50,27.00,4.56
Bellerive Oval,57.2,1,309,7,0,3/47,44.14,49.14,5.39
Brabourne Stadium,15.4,0,94,2,0,1/45,47.00,47.00,6.00
Brisbane Cricket Ground,119.0,7,608,20,1,5/27,30.40,35.70,5.11
Carisbrook,9.0,0,51,2,0,2/51,25.50,27.00,5.67
Cazaly's Stadium,17.0,3,49,4,1,4/25,12.25,25.50,2.88
Civil Service Cricket Club,3.0,1,10,2,0,2/10,5.00,9.00,3.33
County Ground (Bristol),10.0,1,55,2,0,2/55,27.50,30.00,5.50
Darren Sammy National Cricket Stadium,19.0,3,114,5,0,3/42,22.80,22.80,6.00
Eden Park,28.0,5,90,8,0,3/5,11.25,21.00,3.21
Edgbaston,11.3,0,78,2,0,2/65,39.00,34.50,6.78
Etihad Stadium,89.3,9,380,25,3,5/22,15.20,21.48,4.25
Grange Cricket Club,8.0,1,36,2,0,2/36,18.00,24.00,4.50
Gymkhana Club Ground,42.0,6,147,10,1,4/32,14.70,25.20,3.50
Headingley,9.0,0,48,0,0,0/48,,,5.33
Kennington Oval,39.0,0,232,5,0,3/63,46.40,46.80,5.95
Khan Shaheb Osman Ali Stadium,8.0,2,29,2,0,2/29,14.50,24.00,3.63
Kingsmead,38.0,3,183,7,0,3/14,26.14,32.57,4.82
Kinrara Academy Oval,27.1,1,108,12,2,5/38,9.00,13.58,3.98
Lord's,65.1,6,292,18,2,5/41,16.22,21.72,4.48
M Chinnaswamy Stadium,18.2,2,76,5,1,4/46,15.20,22.00,4.15
Mahinda Rajapaksha International Cricket Stadium,20.0,0,97,3,0,2/50,32.33,40.00,4.85
Mangaung Oval,9.1,0,63,4,1,4/63,15.75,13.75,6.87
McLean Park,10.0,0,34,1,0,1/34,34.00,60.00,3.40
Melbourne Cricket Ground,167.2,6,745,37,1,5/30,20.14,27.14,4.45
National Cricket Stadium (Grenada),31.4,4,147,5,0,3/50,29.40,38.00,4.64
Nehru Stadium (Kochi),7.0,0,44,0,0,0/44,,,6.29
Newlands,24.0,2,117,4,0,3/32,29.25,36.00,4.88
Old Trafford,6.0,1,36,2,0,2/36,18.00,18.00,6.00
Pallekele International Cricket Stadium,7.1,0,33,1,0,1/33,33.00,43.00,4.60
Punjab Cricket Association IS Bindra Stadium,18.0,1,85,4,0,2/31,21.25,27.00,4.72
Queen's Park Oval,18.0,3,86,4,0,3/56,21.50,27.00,4.78
Queens Sports Club,10.0,0,63,1,0,1/63,63.00,60.00,6.30
R Premadasa Stadium,26.4,3,109,9,2,4/15,12.11,17.78,4.09
Rajiv Gandhi International Stadium,8.0,1,37,3,0,3/37,12.33,16.00,4.63
Rangiri Dambulla International Stadium,14.0,1,70,1,0,1/31,70.00,84.00,5.00
Reliance Stadium,15.0,0,70,3,0,2/42,23.33,30.00,4.67
Riverside Ground,22.2,6,72,3,0,2/27,24.00,44.67,3.22
Sabina Park,15.0,2,74,4,0,2/22,18.50,22.50,4.93
Sardar Patel Stadium,16.4,2,79,2,0,1/34,39.50,50.00,4.74
Sawai Mansingh Stadium,9.0,3,25,0,0,0/25,,,2.78
Sector 16 Stadium,7.0,1,26,0,0,0/26,,,3.71
Senwes Park,15.0,2,71,5,1,4/45,14.20,18.00,4.73
Shere Bangla National Stadium,18.0,2,73,1,0,1/36,73.00,108.00,4.06
Sinhalese Sports Club Ground,22.0,1,113,6,0,3/38,18.83,22.00,5.14
Sophia Gardens,10.0,1,85,1,0,1/85,85.00,60.00,8.50
St George's Park,35.1,4,183,12,2,5/42,15.25,17.58,5.20
St Lawrence Ground,10.0,0,62,2,0,2/62,31.00,30.00,6.20
SuperSport Park,58.0,3,268,11,0,3/36,24.36,31.64,4.62
Sydney Cricket Ground,202.1,9,972,40,2,5/58,24.30,30.33,4.81
The Rose Bowl,14.0,1,79,2,0,1/21,39.50,42.00,5.64
Trent Bridge,18.0,1,89,4,0,2/41,22.25,27.00,4.94
Vidarbha Cricket Association Ground,7.0,0,50,0,0,0/50,,,7.14
Vidarbha Cricket Association Stadium,8.0,2,29,1,0,1/29,29.00,48.00,3.63
VRA Ground,7.0,1,29,1,0,1/29,29.00,42.00,4.14
WACA Ground,79.5,4,412,13,0,3/22,31.69,36.85,5.16
Wanderers Stadium,39.5,3,209,8,0,3/32,26.13,29.88,5.25
Wankhede Stadium,10.0,1,37,1,0,1/37,37.00,60.00,3.70
Warner Park,19.0,0,106,3,0,3/64,35.33,38.00,5.58
Westpac Stadium,19.0,1,126,4,0,3/41,31.50,28.50,6.63
Zahur Ahmed Chowdhury Stadium,8.0,0,34,2,0,2/34,17.00,24.00,4.25
Overall (64),1864.1,141,8877,380,23,5/22,23.36,29.43,4.76
