0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Kingsmead,10.0,0,65,1,0,1/65,65.00,60.00,6.50
Newlands,10.0,0,64,3,0,3/64,21.33,20.00,6.40
St George's Park,10.0,0,48,2,0,2/48,24.00,30.00,4.80
Wanderers Stadium,10.0,0,78,1,0,1/78,78.00,60.00,7.80
Overall (4),40.0,0,255,7,0,3/64,36.43,34.29,6.38
