0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,8.0,0,39,0,0,,,,4.88
AMI Stadium,6.0,1,21,1,0,1/21,21.00,36.00,3.50
Arnos Vale Ground,9.0,0,67,0,0,0/67,,,7.44
Brisbane Cricket Ground,9.3,1,31,0,0,0/31,,,3.26
Captain Roop Singh Stadium,20.0,1,107,2,0,2/51,53.50,60.00,5.35
Carisbrook,9.0,0,32,1,0,1/32,32.00,54.00,3.56
Eastern Oval,8.0,0,30,4,1,4/30,7.50,12.00,3.75
Eden Park,8.0,0,33,2,0,2/33,16.50,24.00,4.13
Edgbaston,39.2,5,154,9,0,3/20,17.11,26.22,3.92
Headingley,30.0,1,142,5,0,3/54,28.40,36.00,4.73
Keenan Stadium,5.0,0,25,1,0,1/25,25.00,30.00,5.00
Kennington Oval,35.5,2,184,7,1,4/40,26.29,30.71,5.13
Kensington Oval,13.0,2,53,3,0,3/18,17.67,26.00,4.08
Lord's,18.0,1,84,0,0,0/35,,,4.67
M Chinnaswamy Stadium,10.0,0,32,1,0,1/32,32.00,60.00,3.20
Melbourne Cricket Ground,18.2,3,82,3,0,3/30,27.33,36.67,4.47
Old Trafford,51.0,3,251,7,0,3/54,35.86,43.71,4.92
Queen's Park Oval,26.4,2,124,8,1,4/35,15.50,20.00,4.65
R Premadasa Stadium,9.0,0,40,1,0,1/40,40.00,54.00,4.44
Sabina Park,9.0,0,48,0,0,0/48,,,5.33
Sawai Mansingh Stadium,9.0,0,26,1,0,1/26,26.00,54.00,2.89
Sector 16 Stadium,10.0,0,47,1,0,1/47,47.00,60.00,4.70
Sydney Cricket Ground,24.1,2,101,4,1,4/35,25.25,36.25,4.18
Trent Bridge,18.0,2,78,2,0,1/24,39.00,54.00,4.33
Tyronne Fernando Stadium,7.0,1,13,0,0,0/13,,,1.86
WACA Ground,26.4,2,98,3,0,3/26,32.67,53.33,3.68
Overall (26),437.3,29,1942,66,4,4/30,29.42,39.77,4.44
