0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,8.0,0,42,1,0,1/42,42.00,48.00,5.25
AMI Stadium,1.0,0,7,0,0,0/7,,,7.00
Bangabandhu National Stadium,8.4,0,31,1,0,1/31,31.00,52.00,3.58
Barkatullah Khan Stadium,10.0,2,39,2,0,2/39,19.50,30.00,3.90
Eden Park,4.0,0,22,0,0,0/22,,,5.50
Indira Gandhi Stadium,5.0,0,39,0,0,0/39,,,7.80
MA Chidambaram Stadium,7.0,0,40,1,0,1/40,40.00,42.00,5.71
McLean Park,7.0,0,34,0,0,0/34,,,4.86
Melbourne Cricket Ground,3.0,0,19,0,0,0/19,,,6.33
Nahar Singh Stadium,9.0,0,42,2,0,2/42,21.00,27.00,4.67
Nehru Stadium (Kochi),5.0,0,18,0,0,0/18,,,3.60
Punjab Cricket Association IS Bindra Stadium,4.0,0,32,0,0,0/32,,,8.00
Reliance Stadium,1.0,0,6,0,0,0/6,,,6.00
Sardar Patel Stadium,1.0,0,13,0,0,0/13,,,13.00
Overall (14),73.4,2,384,7,0,2/39,54.86,63.14,5.21
