0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,23/01/2000,England,Mangaung Oval,,6.0,0/23,,,3.83,,
2.0,12/07/2000,Pakistan,Sinhalese Sports Club Ground,Abdul Razzaq (lbw),8.0,4/20,,21.00,3.07,1,10.75
,,,,Inzamam-ul-Haq (c †M V Boucher),,,,,,2,
,,,,Mohammad Yousuf (c †M V Boucher),,,,,,3,
,,,,Younis Khan (c †M V Boucher),,,,,,4,
3.0,14/07/2000,Sri Lanka,R Premadasa Stadium,,4.0,0/38,,27.00,4.50,,20.25
4.0,18/08/2000,Australia,Etihad Stadium,,3.0,0/24,,31.50,5.00,,26.25
