0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,14,14,2,0,2,2,67,391,32.58,75.05,11,0
Bangladesh,13,12,2,1,5,0,102*,532,53.20,98.34,8,2
England and Wales,5,5,0,0,0,0,43,125,25.00,83.33,0,0
India,2,2,0,0,0,0,29,54,27.00,72.97,4,0
Ireland,2,1,1,0,1,0,60*,60,,125.00,0,0
New Zealand,11,10,0,0,1,1,59,202,20.20,88.60,8,0
South Africa,7,7,2,0,1,2,55,145,29.00,80.11,6,2
Sri Lanka,20,19,4,1,4,1,102*,621,41.40,89.10,11,0
United Arab Emirates,36,31,3,0,5,2,91,782,27.93,78.91,20,7
West Indies,9,8,3,0,1,0,50,246,49.20,110.81,9,2
Zimbabwe,2,1,0,0,0,0,36,36,36.00,61.02,0,0
,,,,,,,,,,,,
