0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,3,3,0,0,0,0,47,69,23.00,61.06,1,0
Bellerive Oval,2,2,0,1,0,0,112,117,58.50,95.90,0,0
Brisbane Cricket Ground,3,3,0,0,0,0,37,68,22.67,65.38,1,0
Castle Avenue,7,7,2,1,2,1,116*,327,65.40,70.78,2,0
Civil Service Cricket Club,11,11,2,2,1,1,160*,461,51.22,80.03,5,0
County Ground (Bristol),1,1,0,0,0,0,23,23,23.00,115.00,0,0
Darren Sammy National Cricket Stadium,3,3,0,0,2,1,75,141,47.00,72.31,1,0
Dubai International Cricket Stadium,3,3,0,0,1,0,51,77,25.67,70.64,1,0
Eden Gardens,2,2,0,0,0,0,28,40,20.00,70.18,0,0
Edgbaston,1,1,0,0,0,0,8,8,8.00,133.33,1,0
Greater Noida Sports Complex Ground,5,5,0,0,1,0,55,137,27.40,77.40,2,0
Harare Sports Club,6,6,0,0,3,1,63,193,32.17,61.27,3,0
ICC Global Cricket Academy,3,2,2,1,0,0,116*,147,,76.17,0,0
Lord's,1,1,0,0,0,0,16,16,16.00,37.21,1,0
M Chinnaswamy Stadium,2,2,0,0,0,0,32,36,18.00,54.55,0,0
Manuka Oval,1,1,0,0,0,1,0,0,0.00,,1,0
Melbourne Cricket Ground,1,1,0,0,0,0,6,6,6.00,33.33,0,0
Mombasa Sports Ground,2,2,0,0,1,0,88,91,45.50,67.41,3,0
Old Hararians Sports Club,1,1,0,0,0,0,10,10,10.00,111.11,0,0
Providence Stadium,1,1,0,0,0,0,1,1,1.00,20.00,0,0
Punjab Cricket Association IS Bindra Stadium,1,1,0,0,1,0,84,84,84.00,79.25,0,0
Sabina Park,1,1,0,0,0,0,25,25,25.00,56.82,0,0
Saxton Oval,1,1,0,0,1,0,84,84,84.00,125.37,0,0
Seddon Park,1,1,0,0,0,0,2,2,2.00,22.22,0,0
Shere Bangla National Stadium,1,1,0,0,0,0,16,16,16.00,45.71,0,0
Sir Vivian Richards Stadium,1,1,0,0,0,0,10,10,10.00,47.62,2,0
Sydney Cricket Ground,2,2,0,1,0,0,107,122,61.00,72.19,0,0
The Village,7,7,1,0,0,0,46,114,19.00,53.52,1,0
Trent Bridge,1,1,0,0,0,0,13,13,13.00,56.52,1,0
VRA Ground,2,2,1,0,1,0,96*,118,118.00,89.39,1,0
WACA Ground,1,1,0,0,1,0,66,66,66.00,80.49,0,0
Overall (31),78,77,8,6,15,5,160*,2622,38.00,72.23,27,0
