0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Aga Khan Sports Club Ground,29.0,2,92,3,0,2/21,30.67,58.00,3.17
Asgiriya Stadium,10.0,0,50,1,0,1/50,50.00,60.00,5.00
Bangabandhu National Stadium,41.0,6,189,6,0,2/24,31.50,41.00,4.61
Barabati Stadium,10.0,1,27,1,0,1/27,27.00,60.00,2.70
Captain Roop Singh Stadium,8.0,1,33,0,0,0/33,,,4.13
County Ground (Bristol),7.0,0,52,0,0,0/52,,,7.43
County Ground (Southampton),10.0,0,35,0,0,0/35,,,3.50
Eden Gardens,5.0,0,27,0,0,0/27,,,5.40
Gymkhana Club Ground,43.0,2,211,7,1,5/33,30.14,36.86,4.91
Indira Priyadarshini Stadium,10.0,1,54,1,0,1/54,54.00,60.00,5.40
Kingsmead,12.2,6,32,3,0,3/7,10.67,24.67,2.59
Lal Bahadur Shastri Stadium,10.0,0,56,0,0,0/56,,,5.60
M Chinnaswamy Stadium,10.0,0,39,1,0,1/39,39.00,60.00,3.90
MA Chidambaram Stadium,9.0,0,28,2,0,2/28,14.00,27.00,3.11
Mangaung Oval,9.0,0,20,0,0,0/20,,,2.22
Moin-ul-Haq Stadium,10.0,1,21,0,0,,,,2.10
Nehru Stadium (Pune),8.0,1,19,1,0,1/19,19.00,48.00,2.38
Senwes Park,2.0,0,17,0,0,0/17,,,8.50
St Lawrence Ground,8.0,0,39,0,0,0/39,,,4.88
The Cooper Associates County Ground,3.0,0,30,1,0,1/30,30.00,18.00,10.00
VRA Ground,7.0,0,43,0,0,0/43,,,6.14
Overall (21),261.2,21,1114,27,1,5/33,41.26,58.07,4.26
